"registry_id","generated_at_utc","tenant_domain","tenant_id_hash","display_name","app_display_name","service_principal_hash","app_id_hash","app_owner_organization_hash","service_principal_type","account_enabled","app_role_assignment_required","sign_in_audience","created_date_utc","disabled_by_microsoft_status","is_disabled","visible_as_app_registration","app_role_count","oauth2_permission_scope_count","resource_specific_application_permission_count","notification_email_count","tag_count","password_credential_count","password_credential_expired_count","password_credential_expires_30d_count","password_credential_nearest_end_utc","key_credential_count","key_credential_expired_count","key_credential_expires_30d_count","key_credential_nearest_end_utc","governance_status","risk_flags","blocked_actions","rollback","stop_condition"
"entra.sp.57860072358c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams","Microsoft Teams","57860072358c","e34a138d45f9","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:53","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.e2cb2a2f0362","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams - Teams And Channels Service","Microsoft Teams - Teams And Channels Service","e2cb2a2f0362","316b5a1a3275","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:54","","","false","4","4","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.14955ab94e42","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams AadSync","Microsoft Teams AadSync","14955ab94e42","46924aaa602b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:57:51","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.96b3c9ecd935","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Admin Portal Service","Microsoft Teams Admin Portal Service","96b3c9ecd935","9a3a872a6237","00c332260d9f","Application","True","False","AzureADMultipleOrgs","02/08/2025 13:59:26","","","false","0","0","0","0","1","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.53281dbb758b","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Analytics","Microsoft Teams Analytics","53281dbb758b","859cf7b6af1f","00c332260d9f","Application","True","False","AzureADMultipleOrgs","07/01/2025 23:25:59","","","false","0","1","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.7b07cc108b42","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams ATP Service","Microsoft Teams ATP Service","7b07cc108b42","11abd9206552","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:54","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.cd3a458791b5","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams AuditService","Microsoft Teams AuditService","cd3a458791b5","2cd0251414b3","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:59:27","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.24f29e45657d","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams AuthSvc","Microsoft Teams AuthSvc","24f29e45657d","b5bd53ae6a0b","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:57:18","","","false","3","3","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.2a69db8325f5","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Chat Aggregator","Microsoft Teams Chat Aggregator","2a69db8325f5","b9db8f2d14cd","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:54","","","false","11","5","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.64d5629adc96","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Copilot Aggregator","Microsoft Teams Copilot Aggregator","64d5629adc96","4f77ee1756b9","00c332260d9f","Application","True","False","AzureADMultipleOrgs","11/14/2025 23:15:25","","","false","0","2","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.ef7735b0c099","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Copilot Bot","Microsoft Teams Copilot Bot","ef7735b0c099","2ece2db914d2","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/29/2025 13:28:40","","","false","0","1","0","0","3","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.3b157714d354","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Graph Service","Microsoft Teams Graph Service","3b157714d354","d851c485bc84","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 18:28:31","","","false","13","10","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.c011064a1eac","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Platform Monetization","Microsoft Teams Platform Monetization","c011064a1eac","3ba2515da3ff","00c332260d9f","Application","True","False","AzureADMultipleOrgs","11/27/2025 19:26:24","","","false","1","1","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.519b87e7513c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Retail Service","Microsoft Teams Retail Service","519b87e7513c","fa341a057aa6","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 18:31:35","","","false","8","4","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.8098af8b88c3","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams RetentionHook Service","Microsoft Teams RetentionHook Service","8098af8b88c3","3b8dd177c86f","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:54","","","false","0","0","0","0","2","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.506bed30f77c","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Services","Microsoft Teams Services","506bed30f77c","ec4066a0b9d6","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:36","","","false","6","4","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.5f109058710e","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Shifts","Microsoft Teams Shifts","5f109058710e","3d40db020a37","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/14/2022 20:58:39","","","false","0","16","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.6354e4362c4a","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams UIS","Microsoft Teams UIS","6354e4362c4a","69d7ca7bb8a7","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:56:54","","","false","3","1","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.db03175de747","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams User Profile Search Service","Microsoft Teams User Profile Search Service","db03175de747","88cbe44d9b64","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 15:59:27","","False","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.c893ebc9129e","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Teams Web Client","Microsoft Teams Web Client","c893ebc9129e","8d36f4e05941","00c332260d9f","Application","True","False","AzureADandPersonalMicrosoftAccount","12/05/2022 15:56:53","","","false","0","0","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
"entra.sp.60521ae2f05f","2026-06-03T23:37:28.1064961Z","registronotarial8tdf.com.ar","1e508d8cca20","Microsoft Threat Protection","Microsoft Threat Protection","60521ae2f05f","cb64632c6a28","00c332260d9f","Application","True","False","AzureADMultipleOrgs","12/05/2022 18:17:26","","","false","4","4","0","0","0","0","0","0","","0","0","0","","LIVE_READ_ONLY_INVENTORIED_SANITIZED_CURRENT","","no service principal create; no service principal update; no assignment change; no consent change; no permission mutation","no tenant rollback needed; only delete local sanitized artifact if overbroad","secret_detected|raw_id_persisted|permission_mutation_attempted|tenant_mismatch"
